ts_code,name,industry,trade_date,last_close,total_mv,recent_return,rebound_ratio
002539.SZ,云图控股,农药化肥,20250627,10.263212797374898,113.28448888000001,0.03991130820399125,0.22191364478049536
600711.SH,ST盛屯,小金属,20250627,6.344954814740436,190.07261039,0.04948805460750849,0.2805682819100256
