ts_code,name,industry,trade_date,last_close,total_mv,recent_return,rebound_ratio
000001.SZ,平安银行,银行,20250626,14.612735637318847,2408.27444837,0.0625,0.3722110733722047
002309.SZ,ST中利,电气设备,20250626,3.5,105.26828848000001,0.1217948717948718,0.24971098265895955
601528.SH,瑞丰银行,银行,20250626,8.788122000000001,118.31833212,0.016863406408094583,0.24752957019984514
