ts_code,name,industry,trade_date,last_close,total_mv,recent_return,rebound_ratio
002539.SZ,云图控股,农药化肥,20250630,10.263212797374898,113.28448888000001,0.052749719416386176,0.22191364478049536
002925.SZ,盈趣科技,元器件,20250630,20.470907091808687,139.78403276,0.13581806696146526,0.2902369766045562
002985.SZ,北摩高科,航空,20250630,40.07773255813954,100.38571400000001,0.1048210372534697,0.1589278899919011
600711.SH,ST盛屯,小金属,20250630,6.52034380961944,195.32665002,0.053333333333333455,0.2957319606638304
603259.SH,药明康德,化学制药,20250630,74.16327868852458,1997.6270660799998,0.015921706105755273,0.2691663305702347
603444.SH,吉比特,互联网,20250630,356.6902641002685,217.52810447,0.030721966205837115,0.3871418504143793
