ts_code,name,industry,trade_date,last_close,total_mv,recent_return,rebound_ratio
002487.SZ,大金重工,电气设备,20250414,25.3005506178192,159.69243699,0.043768236765318935,0.36621200673622967
601330.SH,绿色动力,环境保护,20250414,7.904059980334318,100.46795675999999,0.09408194233687417,0.3152220368983124
