ts_code,name,industry,trade_date,last_close,total_mv,recent_return,rebound_ratio
002080.SZ,中材科技,玻璃,20250624,20.07774568703065,301.55880804,0.08318264014466559,0.277848788209876
002309.SZ,ST中利,电气设备,20250624,3.39,101.95985655,0.11147540983606574,0.23699421965317916
002539.SZ,云图控股,农药化肥,20250624,10.099088925348648,111.47290323000001,0.09489916963226586,0.2122660963660212
601330.SH,绿色动力,环境保护,20250624,8.353528023598821,106.18112187999999,0.03532608695652173,0.3782839925668098
