ts_code,name,industry,trade_date,last_close,total_mv,recent_return,rebound_ratio
000902.SZ,新洋丰,农药化肥,20250701,15.07299585749793,175.41169689,0.018208302986161717,0.36733245770238887
002539.SZ,云图控股,农药化肥,20250701,10.700876456111567,118.11538392,0.09395973154362425,0.24764044055242654
300672.SZ,国科微,半导体,20250701,88.01052057356607,187.19697333,0.09334178820545347,0.24612069300601394
600711.SH,ST盛屯,小金属,20250701,6.7989028014860935,203.67130121,0.09833333333333338,0.31981545044928505
603259.SH,药明康德,化学制药,20250701,75.38955863808323,2030.6575639400003,0.06315789473684208,0.278280909632066
