ts_code,name,trade_date,last_close,total_mv,recent_return,rebound_ratio
002487.SZ,大金重工,20250415,26.442308692824625,1668990.0463,0.09819555182543027,0.38912230268350856
600315.SH,上海家化,20250415,22.643786610878664,1468813.7663,0.11936475409836067,0.17099071507239186
