ts_code,name,trade_date,last_close,total_mv,recent_return,rebound_ratio
002539.SZ,云图控股,20250630,10.263212797374898,1132844.8888,0.052749719416386176,0.22191364478049536
002925.SZ,盈趣科技,20250630,20.470907091808687,1397840.3276,0.13581806696146526,0.2902369766045562
002985.SZ,北摩高科,20250630,40.07773255813954,1003857.14,0.1048210372534697,0.1589278899919011
600711.SH,ST盛屯,20250630,6.52034380961944,1953266.5002,0.053333333333333455,0.2957319606638304
603259.SH,药明康德,20250630,74.16327868852458,19976270.6608,0.015921706105755273,0.2691663305702347
603444.SH,吉比特,20250630,356.6902641002685,2175281.0447,0.030721966205837115,0.3871418504143793
