ts_code,name,trade_date,last_close,total_mv,recent_return,rebound_ratio
002539.SZ,云图控股,20250627,10.263212797374898,1132844.8888,0.03991130820399125,0.22191364478049536
600711.SH,ST盛屯,20250627,6.344954814740436,1900726.1039,0.04948805460750849,0.2805682819100256
