ts_code,name,trade_date,last_close,total_mv,recent_return,rebound_ratio
002080.SZ,中材科技,20250624,20.07774568703065,3015588.0804,0.08318264014466559,0.277848788209876
002309.SZ,ST中利,20250624,3.39,1019598.5655,0.11147540983606574,0.23699421965317916
002539.SZ,云图控股,20250624,10.099088925348648,1114729.0323,0.09489916963226586,0.2122660963660212
601330.SH,绿色动力,20250624,8.353528023598821,1061811.2188,0.03532608695652173,0.3782839925668098
