ts_code,name,trade_date,last_close,total_mv,recent_return,rebound_ratio
000001.SZ,平安银行,20250626,14.612735637318847,24082744.4837,0.0625,0.3722110733722047
002309.SZ,ST中利,20250626,3.5,1052682.8848,0.1217948717948718,0.24971098265895955
601528.SH,瑞丰银行,20250626,8.788122000000001,1183183.3212,0.016863406408094583,0.24752957019984514
